Merge commit; Ancestor; Parent 1; Parent 2; files
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;examples/objectServerExample/src/main/java/io/realm/examples/objectserver/model/CRDTCounter.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-annotations-processor/src/test/resources/io/realm/RealmDefaultModuleMediator.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/androidTest/java/io/realm/objectserver/SyncConfigurationTests.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/main/java/io/realm/internal/async/RealmThreadPoolExecutor.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/main/java/io/realm/objectserver/SessionState.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/main/java/io/realm/objectserver/internal/network/RefreshResponse.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/main/java/io/realm/RealmSchema.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/main/java/io/realm/internal/RealmCore.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java;
f034db6a3357b79d1eec6806e47ce52931dbf33e;5e3ac4a28f5ea50e663bcde1d8f0606f38456053;f05d561eb;17cd606ed;realm/realm-library/src/androidTest/java/io/realm/TestHelper.java;
f05d561eb61e4c0ae1c51f9574e446085840ed2a;4397969a2702e3c9d8a2f261cd2008e003b5a620;604e67a40;566c24f34;realm/realm-library/src/main/java/io/realm/internal/Util.java;
f05d561eb61e4c0ae1c51f9574e446085840ed2a;4397969a2702e3c9d8a2f261cd2008e003b5a620;604e67a40;566c24f34;examples/unitTestExample/src/test/java/io/realm/examples/unittesting/ExampleActivityTest.java;
f05d561eb61e4c0ae1c51f9574e446085840ed2a;4397969a2702e3c9d8a2f261cd2008e003b5a620;604e67a40;566c24f34;realm/realm-library/src/main/java/io/realm/Realm.java;
f05d561eb61e4c0ae1c51f9574e446085840ed2a;4397969a2702e3c9d8a2f261cd2008e003b5a620;604e67a40;566c24f34;realm/realm-library/src/main/java/io/realm/RealmConfiguration.java;
f05d561eb61e4c0ae1c51f9574e446085840ed2a;4397969a2702e3c9d8a2f261cd2008e003b5a620;604e67a40;566c24f34;realm/realm-library/src/main/java/io/realm/BaseRealm.java;
f05d561eb61e4c0ae1c51f9574e446085840ed2a;4397969a2702e3c9d8a2f261cd2008e003b5a620;604e67a40;566c24f34;realm/realm-library/src/main/java/io/realm/internal/RealmCore.java;
6819e9ad1d159353497f264c39bf4a89a1925fef;337743ffa5ff9fc560f1e46f86044e2c90edb3d9;3f4a8ec63;fe2bae020;realm/realm-library/src/main/java/io/realm/internal/Group.java;
6819e9ad1d159353497f264c39bf4a89a1925fef;337743ffa5ff9fc560f1e46f86044e2c90edb3d9;3f4a8ec63;fe2bae020;realm/realm-library/src/main/java/io/realm/BaseRealm.java;
bd256dff7b5fdb12d5ce299233c4864a17297063;e9bfbe7f79087753df4102ba918fe57a4c84d970;2eb0fbcbd;337743ffa;realm/realm-library/src/main/java/io/realm/internal/Group.java;
bd256dff7b5fdb12d5ce299233c4864a17297063;e9bfbe7f79087753df4102ba918fe57a4c84d970;2eb0fbcbd;337743ffa;realm/realm-library/src/main/java/io/realm/BaseRealm.java;
bd256dff7b5fdb12d5ce299233c4864a17297063;e9bfbe7f79087753df4102ba918fe57a4c84d970;2eb0fbcbd;337743ffa;realm/realm-library/src/main/java/io/realm/internal/Table.java;
bd256dff7b5fdb12d5ce299233c4864a17297063;e9bfbe7f79087753df4102ba918fe57a4c84d970;2eb0fbcbd;337743ffa;realm/realm-library/src/main/java/io/realm/internal/RealmCore.java;
ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9;a73cb7969185ea10649ccf2bc73241d6908b861d;288f396fa;e9bfbe7f7;realm/realm-library/src/main/java/io/realm/internal/Group.java;
ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9;a73cb7969185ea10649ccf2bc73241d6908b861d;288f396fa;e9bfbe7f7;realm/realm-library/src/main/java/io/realm/Realm.java;
ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9;a73cb7969185ea10649ccf2bc73241d6908b861d;288f396fa;e9bfbe7f7;realm/realm-library/src/main/java/io/realm/BaseRealm.java;
ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9;a73cb7969185ea10649ccf2bc73241d6908b861d;288f396fa;e9bfbe7f7;realm/realm-library/src/main/java/io/realm/internal/Table.java;
ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9;a73cb7969185ea10649ccf2bc73241d6908b861d;288f396fa;e9bfbe7f7;realm/realm-library/src/main/java/io/realm/internal/RealmCore.java;
ef3bb6f61d5f0671c593070bccb8e87ae4e8eab9;a73cb7969185ea10649ccf2bc73241d6908b861d;288f396fa;e9bfbe7f7;realm/realm-library/src/androidTest/java/io/realm/RealmTest.java;
1f135d7208a6928ec630e59066a833dda2faae79;8e3ac2c99ca8adb68769d04122d46ad1294aa1cd;fe082ef0c;bf33480dd;realm/realm-library/src/main/java/io/realm/internal/SharedGroup.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/main/java/io/realm/internal/Util.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/main/java/io/realm/internal/Group.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/androidTest/java/io/realm/internal/JNIBinaryTypeTest.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/main/java/io/realm/internal/SharedGroup.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/androidTest/java/io/realm/internal/JNITableTest.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/main/java/io/realm/RealmConfiguration.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/main/java/io/realm/internal/RealmCore.java;
fca44870b40e9b26d713ff83eab4f12190ae5086;71e4034fbc0885c5aaf7b7af8ca39b86c1324985;6e6fc057c;9aa44d910;realm/realm-library/src/androidTest/java/io/realm/internal/PivotTest.java;
6e6fc057c7e1af378f9b0eb39b86960d3247e99e;690738bf1ff294e43d578388b9688d2c1a725eac;bce619d8c;b041d6151;realm/realm-library/src/main/java/io/realm/internal/SharedGroup.java;
9aa44d910ea16727d2f44977c962e3c883d53b2a;e6bb9748c21c486f619b61065ac66b219c421851;18656bb15;71e4034fb;realm/realm-library/src/main/java/io/realm/internal/SharedGroup.java;
69b1b30333dd1a33887eaac207a91dca18805212;6a648de48c7622f648785a2c0e90a3d38b7db076;ef9da4be2;0ac84bf33;realm/src/androidTest/java/io/realm/NotificationsTest.java;
69b1b30333dd1a33887eaac207a91dca18805212;6a648de48c7622f648785a2c0e90a3d38b7db076;ef9da4be2;0ac84bf33;realm/src/androidTest/java/io/realm/RealmTest.java;
69b1b30333dd1a33887eaac207a91dca18805212;6a648de48c7622f648785a2c0e90a3d38b7db076;ef9da4be2;0ac84bf33;realm/src/main/java/io/realm/internal/SharedGroup.java;
69b1b30333dd1a33887eaac207a91dca18805212;6a648de48c7622f648785a2c0e90a3d38b7db076;ef9da4be2;0ac84bf33;realm/src/main/java/io/realm/Realm.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm/src/androidTest/java/io/realm/RealmTest.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm/src/main/java/io/realm/RealmObject.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm/src/main/java/io/realm/internal/UncheckedRow.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm/src/main/java/io/realm/internal/SharedGroup.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm/src/main/java/io/realm/internal/Table.java;
db48fa333fbfca35cd0598443be72dfaff148c44;13ae9157201acd93a35b28b2a7af27a8b5af51b0;4677d5744;0b97009c0;realm/src/main/java/io/realm/Realm.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm-annotations-processor/src/main/java/io/realm/processor/RealmProcessor.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm/src/main/java/io/realm/internal/Row.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm/src/androidTest/java/io/realm/RealmAnnotationTest.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm/src/main/java/io/realm/internal/Group.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm/src/main/java/io/realm/internal/TableOrView.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm-annotations-processor/src/test/resources/io/realm/SimpleRealmProxy.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm/src/androidTest/java/io/realm/entities/AnnotationTypes.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm/src/main/java/io/realm/internal/Table.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm-annotations-processor/src/test/resources/io/realm/BooleansRealmProxy.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;examples/introExample/src/main/java/io/realm/examples/intro/RealmIntroExampleActivity.java;
c46ebfb6b0b0ca14505cb6281d78d48f0632371c;3411d9527a23f62c6840d634789c2ce9b186d769;d9f7fcfe9;1ad9c3175;realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;
be2464f1cd9924019524fe8c44c6b32482e6472b;c08ac4e4eb18dabac9b85513c1f58f58d9a9f27c;6bb6a597e;f319ae7c4;realm/src/androidTest/java/io/realm/RealmObjectTest.java;
be2464f1cd9924019524fe8c44c6b32482e6472b;c08ac4e4eb18dabac9b85513c1f58f58d9a9f27c;6bb6a597e;f319ae7c4;realm/src/main/java/io/realm/Realm.java;
be2464f1cd9924019524fe8c44c6b32482e6472b;c08ac4e4eb18dabac9b85513c1f58f58d9a9f27c;6bb6a597e;f319ae7c4;realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;
be2464f1cd9924019524fe8c44c6b32482e6472b;c08ac4e4eb18dabac9b85513c1f58f58d9a9f27c;6bb6a597e;f319ae7c4;realm/src/main/java/io/realm/RealmObject.java;
0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a;f6a0472b0fe8f5a22e54a7aaa34be84c728fb371;bb91c9d18;3a93ed7e0;realm-annotations-processor/src/test/resources/io/realm/AllTypesRealmProxy.java;
0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a;f6a0472b0fe8f5a22e54a7aaa34be84c728fb371;bb91c9d18;3a93ed7e0;realm-annotations-processor/src/test/resources/io/realm/SimpleRealmProxy.java;
0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a;f6a0472b0fe8f5a22e54a7aaa34be84c728fb371;bb91c9d18;3a93ed7e0;realm-annotations-processor/src/test/resources/io/realm/BooleansRealmProxy.java;
0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a;f6a0472b0fe8f5a22e54a7aaa34be84c728fb371;bb91c9d18;3a93ed7e0;realm/src/main/java/io/realm/Realm.java;
0393fbf3112e9f78e6b0ed278dfc1e3b7ff5465a;f6a0472b0fe8f5a22e54a7aaa34be84c728fb371;bb91c9d18;3a93ed7e0;realm-annotations-processor/src/main/java/io/realm/processor/RealmProxyClassGenerator.java;
